artist,song_name,weekly_rank,week_of
Cardi B,Bartier Cardi,60,5/5/2018
Cardi B,Bartier Cardi,40,4/28/2018
Cardi B,Bartier Cardi,32,4/21/2018
Cardi B,Bartier Cardi,51,4/14/2018
Cardi B,Bartier Cardi,47,4/7/2018
Cardi B,Bartier Cardi,38,3/31/2018
Cardi B,Bartier Cardi,31,3/24/2018
Cardi B,Bartier Cardi,29,3/17/2018
Cardi B,Bartier Cardi,26,3/10/2018
Cardi B,Bartier Cardi,26,3/3/2018
Cardi B,Bartier Cardi,23,2/24/2018
Cardi B,Bartier Cardi,20,2/17/2018
Cardi B,Bartier Cardi,19,2/10/2018
Cardi B,Bartier Cardi,20,2/3/2018
Cardi B,Bartier Cardi,16,1/27/2018
Cardi B,Bartier Cardi,14,1/20/2018
Cardi B,Bartier Cardi,19,1/13/2018
Cardi B,Bartier Cardi,14,1/6/2018
Cardi B,Be Careful,64,8/25/2018
Cardi B,Be Careful,61,8/18/2018
Cardi B,Be Careful,43,8/11/2018
Cardi B,Be Careful,46,8/4/2018
Cardi B,Be Careful,41,7/28/2018
Cardi B,Be Careful,36,7/21/2018
Cardi B,Be Careful,48,7/14/2018
Cardi B,Be Careful,32,7/7/2018
Cardi B,Be Careful,29,6/30/2018
Cardi B,Be Careful,23,6/23/2018
Cardi B,Be Careful,25,6/16/2018
Cardi B,Be Careful,21,6/9/2018
Cardi B,Be Careful,16,6/2/2018
Cardi B,Be Careful,23,5/26/2018
Cardi B,Be Careful,25,5/19/2018
Cardi B,Be Careful,26,5/12/2018
Cardi B,Be Careful,23,5/5/2018
Cardi B,Be Careful,15,4/28/2018
Cardi B,Be Careful,11,4/21/2018
Cardi B,Be Careful,16,4/14/2018
Cardi B,Best Life,100,5/5/2018
Cardi B,Best Life,67,4/28/2018
Cardi B,Best Life,39,4/21/2018
Cardi B,Bickenhead,68,4/28/2018
Cardi B,Bickenhead,43,4/21/2018
Cardi B,Bodak Yellow,40,3/10/2018
Cardi B,Bodak Yellow,33,3/3/2018
Cardi B,Bodak Yellow,25,2/24/2018
Cardi B,Bodak Yellow,19,2/17/2018
Cardi B,Bodak Yellow,25,2/10/2018
Cardi B,Bodak Yellow,23,2/3/2018
Cardi B,Bodak Yellow,19,1/27/2018
Cardi B,Bodak Yellow,17,1/20/2018
Cardi B,Bodak Yellow,10,1/13/2018
Cardi B,Bodak Yellow,10,1/6/2018
Cardi B,Bodak Yellow,11,12/30/2017
Cardi B,Bodak Yellow,9,12/23/2017
Cardi B,Bodak Yellow,7,12/16/2017
Cardi B,Bodak Yellow,6,12/9/2017
Cardi B,Bodak Yellow,5,12/2/2017
Cardi B,Bodak Yellow,3,11/25/2017
Cardi B,Bodak Yellow,3,11/18/2017
Cardi B,Bodak Yellow,2,11/11/2017
Cardi B,Bodak Yellow,2,11/4/2017
Cardi B,Bodak Yellow,2,10/28/2017
Cardi B,Bodak Yellow,1,10/21/2017
Cardi B,Bodak Yellow,1,10/14/2017
Cardi B,Bodak Yellow,1,10/7/2017
Cardi B,Bodak Yellow,2,9/30/2017
Cardi B,Bodak Yellow,2,9/23/2017
Cardi B,Bodak Yellow,3,9/16/2017
Cardi B,Bodak Yellow,3,9/9/2017
Cardi B,Bodak Yellow,3,9/2/2017
Cardi B,Bodak Yellow,8,8/26/2017
Cardi B,Bodak Yellow,14,8/19/2017
Cardi B,Bodak Yellow,28,8/12/2017
Cardi B,Bodak Yellow,49,8/5/2017
Cardi B,Bodak Yellow,78,7/29/2017
Cardi B,Bodak Yellow,85,7/22/2017
Cardi B,Drip,96,6/23/2018
Cardi B,Drip,84,6/16/2018
Cardi B,Drip,78,6/9/2018
Cardi B,Drip,72,6/2/2018
Cardi B,Drip,69,5/26/2018
Cardi B,Drip,62,5/19/2018
Cardi B,Drip,58,5/12/2018
Cardi B,Drip,51,5/5/2018
Cardi B,Drip,33,4/28/2018
Cardi B,Drip,21,4/21/2018
Cardi B,Get Up 10,77,4/28/2018
Cardi B,Get Up 10,38,4/21/2018
Cardi B,I Do,96,5/19/2018
Cardi B,I Do,89,5/12/2018
Cardi B,I Do,70,5/5/2018
Cardi B,I Do,42,4/28/2018
Cardi B,I Do,23,4/21/2018
Cardi B,Money,50,4/27/2019
Cardi B,Money,44,4/20/2019
Cardi B,Money,36,4/13/2019
Cardi B,Money,28,4/6/2019
Cardi B,Money,26,3/30/2019
Cardi B,Money,23,3/23/2019
Cardi B,Money,23,3/16/2019
Cardi B,Money,20,3/9/2019
Cardi B,Money,16,3/2/2019
Cardi B,Money,19,2/23/2019
Cardi B,Money,16,2/16/2019
Cardi B,Money,13,2/9/2019
Cardi B,Money,13,2/2/2019
Cardi B,Money,13,1/26/2019
Cardi B,Money,17,1/19/2019
Cardi B,Money,17,1/12/2019
Cardi B,Money,19,1/5/2019
Cardi B,Money,30,12/29/2018
Cardi B,Money,29,12/22/2018
Cardi B,Money,28,12/15/2018
Cardi B,Money,24,12/8/2018
Cardi B,Money,21,12/1/2018
Cardi B,Money,25,11/24/2018
Cardi B,Money,24,11/17/2018
Cardi B,Money,13,11/10/2018
Cardi B,Money,54,11/3/2018
Cardi B,Money Bag,87,4/28/2018
Cardi B,Money Bag,58,4/21/2018
Cardi B,Press,43,7/6/2019
Cardi B,Press,60,6/29/2019
Cardi B,Press,47,6/22/2019
Cardi B,Press,16,6/15/2019
Cardi B,Ring,58,12/15/2018
Cardi B,Ring,47,12/8/2018
Cardi B,Ring,41,12/1/2018
Cardi B,Ring,39,11/24/2018
Cardi B,Ring,36,11/17/2018
Cardi B,Ring,40,11/10/2018
Cardi B,Ring,45,11/3/2018
Cardi B,Ring,46,10/27/2018
Cardi B,Ring,52,10/20/2018
Cardi B,Ring,61,10/13/2018
Cardi B,Ring,49,10/6/2018
Cardi B,Ring,53,9/29/2018
Cardi B,Ring,56,9/22/2018
Cardi B,Ring,62,9/15/2018
Cardi B,Ring,67,9/8/2018
Cardi B,Ring,85,9/1/2018
Cardi B,Ring,86,5/12/2018
Cardi B,Ring,71,5/5/2018
Cardi B,Ring,44,4/28/2018
Cardi B,Ring,28,4/21/2018
Cardi B,Thru Your Phone,99,5/5/2018
Cardi B,Thru Your Phone,75,4/28/2018
Cardi B,Thru Your Phone,50,4/21/2018
Cardi B,I Like It,45,4/6/2019
Cardi B,I Like It,44,3/30/2019
Cardi B,I Like It,44,3/23/2019
Cardi B,I Like It,41,3/16/2019
Cardi B,I Like It,39,3/9/2019
Cardi B,I Like It,33,3/2/2019
Cardi B,I Like It,45,2/23/2019
Cardi B,I Like It,39,2/16/2019
Cardi B,I Like It,41,2/9/2019
Cardi B,I Like It,37,2/2/2019
Cardi B,I Like It,30,1/26/2019
Cardi B,I Like It,30,1/19/2019
Cardi B,I Like It,26,1/12/2019
Cardi B,I Like It,39,1/5/2019
Cardi B,I Like It,40,12/29/2018
Cardi B,I Like It,38,12/22/2018
Cardi B,I Like It,42,12/15/2018
Cardi B,I Like It,31,12/8/2018
Cardi B,I Like It,24,12/1/2018
Cardi B,I Like It,26,11/24/2018
Cardi B,I Like It,25,11/17/2018
Cardi B,I Like It,19,11/10/2018
Cardi B,I Like It,17,11/3/2018
Cardi B,I Like It,12,10/27/2018
Cardi B,I Like It,9,10/20/2018
Cardi B,I Like It,11,10/13/2018
Cardi B,I Like It,7,10/6/2018
Cardi B,I Like It,6,9/29/2018
Cardi B,I Like It,3,9/22/2018
Cardi B,I Like It,3,9/15/2018
Cardi B,I Like It,3,9/8/2018
Cardi B,I Like It,3,9/1/2018
Cardi B,I Like It,3,8/25/2018
Cardi B,I Like It,3,8/18/2018
Cardi B,I Like It,2,8/11/2018
Cardi B,I Like It,2,8/4/2018
Cardi B,I Like It,2,7/28/2018
Cardi B,I Like It,2,7/21/2018
Cardi B,I Like It,3,7/14/2018
Cardi B,I Like It,1,7/7/2018
Cardi B,I Like It,2,6/30/2018
Cardi B,I Like It,3,6/23/2018
Cardi B,I Like It,3,6/16/2018
Cardi B,I Like It,7,6/9/2018
Cardi B,I Like It,19,6/2/2018
Cardi B,I Like It,21,5/26/2018
Cardi B,I Like It,18,5/19/2018
Cardi B,I Like It,22,5/12/2018
Cardi B,I Like It,16,5/5/2018
Cardi B,I Like It,9,4/28/2018
Cardi B,I Like It,8,4/21/2018
Cardi B,Please Me,65,7/6/2019
Cardi B,Please Me,57,6/29/2019
Cardi B,Please Me,51,6/22/2019
Cardi B,Please Me,42,6/15/2019
Cardi B,Please Me,35,6/8/2019
Cardi B,Please Me,33,6/1/2019
Cardi B,Please Me,27,5/25/2019
Cardi B,Please Me,23,5/18/2019
Cardi B,Please Me,19,5/11/2019
Cardi B,Please Me,13,5/4/2019
Cardi B,Please Me,10,4/27/2019
Cardi B,Please Me,7,4/20/2019
Cardi B,Please Me,6,4/13/2019
Cardi B,Please Me,5,4/6/2019
Cardi B,Please Me,5,3/30/2019
Cardi B,Please Me,4,3/23/2019
Cardi B,Please Me,3,3/16/2019
Cardi B,Please Me,14,3/9/2019
Cardi B,Please Me,5,3/2/2019
Cardi B,She Bad,90,4/28/2018
Cardi B,She Bad,57,4/21/2018
Carly Pearce,Every Little Thing,84,12/9/2017
Carly Pearce,Every Little Thing,72,12/2/2017
Carly Pearce,Every Little Thing,60,11/25/2017
Carly Pearce,Every Little Thing,58,11/18/2017
Carly Pearce,Every Little Thing,58,11/11/2017
Carly Pearce,Every Little Thing,50,11/4/2017
Carly Pearce,Every Little Thing,65,10/28/2017
Carly Pearce,Every Little Thing,71,10/21/2017
Carly Pearce,Every Little Thing,72,10/14/2017
Carly Pearce,Every Little Thing,76,10/7/2017
Carly Pearce,Every Little Thing,78,9/30/2017
Carly Pearce,Every Little Thing,78,9/23/2017
Carly Pearce,Every Little Thing,93,9/16/2017
Carly Pearce,Every Little Thing,84,9/9/2017
Carly Pearce,Every Little Thing,85,9/2/2017
Carly Pearce,Every Little Thing,98,8/26/2017
Carly Pearce,Every Little Thing,94,8/19/2017
Carrie Underwood,Cry Pretty,90,9/29/2018
Carrie Underwood,Cry Pretty,84,9/1/2018
Carrie Underwood,Cry Pretty,92,8/25/2018
Carrie Underwood,Cry Pretty,89,8/18/2018
Carrie Underwood,Cry Pretty,81,8/11/2018
Carrie Underwood,Cry Pretty,84,8/4/2018
Carrie Underwood,Cry Pretty,81,7/28/2018
Carrie Underwood,Cry Pretty,91,7/21/2018
Carrie Underwood,Cry Pretty,87,7/14/2018
Carrie Underwood,Cry Pretty,95,5/26/2018
Carrie Underwood,Cry Pretty,96,5/5/2018
Carrie Underwood,Cry Pretty,48,4/28/2018
Carrie Underwood,Dirty Laundry,90,2/18/2017
Carrie Underwood,Dirty Laundry,66,2/11/2017
Carrie Underwood,Dirty Laundry,58,2/4/2017
Carrie Underwood,Dirty Laundry,49,1/28/2017
Carrie Underwood,Dirty Laundry,48,1/21/2017
Carrie Underwood,Dirty Laundry,54,1/14/2017
Carrie Underwood,Dirty Laundry,66,1/7/2017
Carrie Underwood,Dirty Laundry,70,12/31/2016
Carrie Underwood,Dirty Laundry,69,12/24/2016
Carrie Underwood,Dirty Laundry,79,12/17/2016
Carrie Underwood,Dirty Laundry,70,12/10/2016
Carrie Underwood,Dirty Laundry,71,12/3/2016
Carrie Underwood,Love Wins,100,4/6/2019
Carrie Underwood,Love Wins,100,3/30/2019
Carrie Underwood,Love Wins,98,3/16/2019
Carrie Underwood,Love Wins,87,2/23/2019
Carrie Underwood,Love Wins,84,2/16/2019
Carrie Underwood,Love Wins,91,2/9/2019
Carrie Underwood,Love Wins,93,2/2/2019
Carrie Underwood,Love Wins,86,1/26/2019
Carrie Underwood,Love Wins,85,1/19/2019
Carrie Underwood,Love Wins,83,1/12/2019
Carrie Underwood,The Champion,70,3/17/2018
Carrie Underwood,The Champion,56,2/17/2018
Carrie Underwood,The Champion,47,1/27/2018
Chance The Rapper,I Might Need Security,60,8/4/2018
Chance The Rapper,No Problem,43,12/3/2016
Charlie Puth,Attention,48,2/3/2018
Charlie Puth,Attention,44,1/27/2018
Charlie Puth,Attention,41,1/20/2018
Charlie Puth,Attention,34,1/13/2018
Charlie Puth,Attention,39,1/6/2018
Charlie Puth,Attention,42,12/30/2017
Charlie Puth,Attention,36,12/23/2017
Charlie Puth,Attention,30,12/16/2017
Charlie Puth,Attention,30,12/9/2017
Charlie Puth,Attention,24,12/2/2017
Charlie Puth,Attention,19,11/25/2017
Charlie Puth,Attention,18,11/18/2017
Charlie Puth,Attention,16,11/11/2017
Charlie Puth,Attention,12,11/4/2017
Charlie Puth,Attention,12,10/28/2017
Charlie Puth,Attention,15,10/21/2017
Charlie Puth,Attention,11,10/14/2017
Charlie Puth,Attention,9,10/7/2017
Charlie Puth,Attention,8,9/30/2017
Charlie Puth,Attention,7,9/23/2017
Charlie Puth,Attention,5,9/16/2017
Charlie Puth,Attention,5,9/9/2017
Charlie Puth,Attention,6,9/2/2017
Charlie Puth,Attention,5,8/26/2017
Charlie Puth,Attention,7,8/19/2017
Charlie Puth,Attention,9,8/12/2017
Charlie Puth,Attention,10,8/5/2017
Charlie Puth,Attention,13,7/29/2017
Charlie Puth,Attention,15,7/22/2017
Charlie Puth,Attention,23,7/15/2017
Charlie Puth,Attention,25,7/8/2017
Charlie Puth,Attention,27,7/1/2017
Charlie Puth,Attention,31,6/24/2017
Charlie Puth,Attention,37,6/17/2017
Charlie Puth,Attention,35,6/10/2017
Charlie Puth,Attention,45,6/3/2017
Charlie Puth,Attention,53,5/27/2017
Charlie Puth,Attention,64,5/20/2017
Charlie Puth,Attention,68,5/13/2017
Charlie Puth,Done For Me,78,7/14/2018
Charlie Puth,Done For Me,74,7/7/2018
Charlie Puth,Done For Me,66,6/30/2018
Charlie Puth,Done For Me,55,6/23/2018
Charlie Puth,Done For Me,61,6/16/2018
Charlie Puth,Done For Me,55,6/9/2018
Charlie Puth,Done For Me,54,6/2/2018
Charlie Puth,Done For Me,53,5/26/2018
Charlie Puth,Done For Me,74,5/19/2018
Charlie Puth,How Long,48,3/31/2018
Charlie Puth,How Long,38,3/24/2018
Charlie Puth,How Long,37,3/17/2018
Charlie Puth,How Long,27,3/10/2018
Charlie Puth,How Long,21,3/3/2018
Charlie Puth,How Long,21,2/24/2018
Charlie Puth,How Long,21,2/17/2018
Charlie Puth,How Long,21,2/10/2018
Charlie Puth,How Long,21,2/3/2018
Charlie Puth,How Long,22,1/27/2018
Charlie Puth,How Long,23,1/20/2018
Charlie Puth,How Long,27,1/13/2018
Charlie Puth,How Long,27,1/6/2018
Charlie Puth,How Long,29,12/30/2017
Charlie Puth,How Long,26,12/23/2017
Charlie Puth,How Long,32,12/16/2017
Charlie Puth,How Long,34,12/9/2017
Charlie Puth,How Long,40,12/2/2017
Charlie Puth,How Long,44,11/25/2017
Charlie Puth,How Long,46,11/18/2017
Charlie Puth,How Long,52,11/11/2017
Charlie Puth,How Long,60,11/4/2017
Charlie Puth,How Long,60,10/28/2017
Charlie Puth,The Way I Am,84,10/20/2018
Charlie Puth,The Way I Am,77,10/13/2018
Charlie Puth,The Way I Am,61,10/6/2018
Charlie Puth,The Way I Am,68,9/29/2018
Charlie Puth,The Way I Am,69,9/22/2018
Charlie Puth,The Way I Am,88,9/15/2018
Charlie Puth,The Way I Am,87,9/8/2018
Charlie Puth,We Don't Talk Anymore,49,12/3/2016
Chase Rice,Eyes On You,84,7/6/2019
Chase Rice,Eyes On You,76,6/29/2019
Chase Rice,Eyes On You,72,6/22/2019
Chase Rice,Eyes On You,65,6/15/2019
Chase Rice,Eyes On You,54,6/8/2019
Chase Rice,Eyes On You,54,6/1/2019
Chase Rice,Eyes On You,45,5/25/2019
Chase Rice,Eyes On You,38,5/18/2019
Chase Rice,Eyes On You,38,5/11/2019
Chase Rice,Eyes On You,44,5/4/2019
Chase Rice,Eyes On You,44,4/27/2019
Chase Rice,Eyes On You,52,4/20/2019
Chase Rice,Eyes On You,61,4/13/2019
Chase Rice,Eyes On You,54,4/6/2019
Chase Rice,Eyes On You,61,3/30/2019
Chase Rice,Eyes On You,69,3/23/2019
Chase Rice,Eyes On You,70,3/16/2019
Chase Rice,Eyes On You,88,3/9/2019
Chase Rice,Eyes On You,84,3/2/2019
Cheat Codes,No Promises,49,11/4/2017
Cheat Codes,No Promises,43,10/28/2017
Cheat Codes,No Promises,38,10/21/2017
Cheat Codes,No Promises,41,10/14/2017
Cheat Codes,No Promises,45,10/7/2017
Cheat Codes,No Promises,45,9/30/2017
Cheat Codes,No Promises,42,9/23/2017
Cheat Codes,No Promises,43,9/16/2017
Cheat Codes,No Promises,39,9/9/2017
Cheat Codes,No Promises,43,9/2/2017
Cheat Codes,No Promises,42,8/26/2017
Cheat Codes,No Promises,51,8/19/2017
Cheat Codes,No Promises,68,8/12/2017
Cheat Codes,No Promises,68,8/5/2017
Cheat Codes,No Promises,88,7/29/2017
Cheat Codes,No Promises,82,7/22/2017
Cheat Codes,No Promises,82,7/15/2017
Cheat Codes,No Promises,77,7/8/2017
Cheat Codes,No Promises,77,7/1/2017
Cheat Codes,No Promises,77,6/24/2017
Cheat Codes,No Promises,77,6/17/2017
Cheat Codes,No Promises,74,6/10/2017
Cheat Codes,No Promises,95,6/3/2017
Childish Gambino,Feels Like Summer,93,9/22/2018
Childish Gambino,Feels Like Summer,54,9/15/2018
Childish Gambino,Me And Your Mama,68,12/24/2016
Childish Gambino,Me And Your Mama,69,12/3/2016
Childish Gambino,Redbone,50,10/21/2017
Childish Gambino,Redbone,43,10/14/2017
Childish Gambino,Redbone,38,10/7/2017
Childish Gambino,Redbone,31,9/30/2017
Childish Gambino,Redbone,28,9/23/2017
Childish Gambino,Redbone,25,9/16/2017
Childish Gambino,Redbone,17,9/9/2017
Childish Gambino,Redbone,16,9/2/2017
Childish Gambino,Redbone,13,8/26/2017
Childish Gambino,Redbone,12,8/19/2017
Childish Gambino,Redbone,13,8/12/2017
Childish Gambino,Redbone,13,8/5/2017
Childish Gambino,Redbone,14,7/29/2017
Childish Gambino,Redbone,16,7/22/2017
Childish Gambino,Redbone,14,7/15/2017
Childish Gambino,Redbone,14,7/8/2017
Childish Gambino,Redbone,14,7/1/2017
Childish Gambino,Redbone,16,6/24/2017
Childish Gambino,Redbone,17,6/17/2017
Childish Gambino,Redbone,22,6/10/2017
Childish Gambino,Redbone,29,6/3/2017
Childish Gambino,Redbone,36,5/27/2017
Childish Gambino,Redbone,44,5/20/2017
Childish Gambino,Redbone,45,5/13/2017
Childish Gambino,Redbone,56,5/6/2017
Childish Gambino,Redbone,49,4/29/2017
Childish Gambino,Redbone,56,4/22/2017
Childish Gambino,Redbone,54,4/15/2017
Childish Gambino,Redbone,71,4/8/2017
Childish Gambino,Redbone,56,4/1/2017
Childish Gambino,Redbone,69,3/25/2017
Childish Gambino,Redbone,83,3/18/2017
Childish Gambino,Redbone,99,3/4/2017
Childish Gambino,Redbone,98,2/25/2017
Childish Gambino,Redbone,94,2/18/2017
Childish Gambino,Redbone,76,2/11/2017
Childish Gambino,Redbone,63,2/4/2017
Childish Gambino,Redbone,72,1/28/2017
Childish Gambino,Redbone,81,1/21/2017
Childish Gambino,Redbone,87,1/14/2017
Childish Gambino,Redbone,68,1/7/2017
Childish Gambino,Redbone,75,12/31/2016
Childish Gambino,Redbone,48,12/24/2016
Childish Gambino,Redbone,75,12/10/2016
Childish Gambino,Summertime Magic,100,9/15/2018
Childish Gambino,Summertime Magic,100,8/18/2018
Childish Gambino,Summertime Magic,79,8/11/2018
Childish Gambino,Summertime Magic,69,8/4/2018
Childish Gambino,Summertime Magic,44,7/28/2018
Childish Gambino,This Is America,100,9/8/2018
Childish Gambino,This Is America,95,9/1/2018
Childish Gambino,This Is America,88,8/25/2018
Childish Gambino,This Is America,80,8/18/2018
Childish Gambino,This Is America,52,8/11/2018
Childish Gambino,This Is America,45,8/4/2018
Childish Gambino,This Is America,40,7/28/2018
Childish Gambino,This Is America,39,7/21/2018
Childish Gambino,This Is America,50,7/14/2018
Childish Gambino,This Is America,24,7/7/2018
Childish Gambino,This Is America,17,6/30/2018
Childish Gambino,This Is America,12,6/23/2018
Childish Gambino,This Is America,7,6/16/2018
Childish Gambino,This Is America,4,6/9/2018
Childish Gambino,This Is America,2,6/2/2018
Childish Gambino,This Is America,1,5/26/2018
Childish Gambino,This Is America,1,5/19/2018
"China Anne McClain, Thomas Doherty, Dylan Playfair",What's My Name,85,8/26/2017
"China Anne McClain, Thomas Doherty, Dylan Playfair",What's My Name,84,8/19/2017
"China Anne McClain, Thomas Doherty, Dylan Playfair",What's My Name,61,8/12/2017
Chris Blue,Money On You,66,6/10/2017
Chris Brown,High End,100,11/18/2017
Chris Brown,High End,82,11/4/2017
Chris Brown,No Guidance,9,7/6/2019
Chris Brown,No Guidance,10,6/29/2019
Chris Brown,No Guidance,9,6/22/2019
Chris Brown,Party,80,5/20/2017
Chris Brown,Party,76,5/13/2017
Chris Brown,Party,71,5/6/2017
Chris Brown,Party,55,4/29/2017
Chris Brown,Party,51,4/22/2017
Chris Brown,Party,47,4/15/2017
Chris Brown,Party,56,4/8/2017
Chris Brown,Party,44,4/1/2017
Chris Brown,Party,51,3/25/2017
Chris Brown,Party,47,3/18/2017
Chris Brown,Party,45,3/11/2017
Chris Brown,Party,41,3/4/2017
Chris Brown,Party,48,2/25/2017
Chris Brown,Party,44,2/18/2017
Chris Brown,Party,40,2/11/2017
Chris Brown,Party,45,2/4/2017
Chris Brown,Party,45,1/28/2017
Chris Brown,Party,53,1/21/2017
Chris Brown,Party,58,1/14/2017
Chris Brown,Party,58,1/7/2017
Chris Brown,Privacy,97,9/9/2017
Chris Brown,Privacy,91,9/2/2017
Chris Brown,Privacy,79,8/26/2017
Chris Brown,Privacy,78,8/19/2017
Chris Brown,Privacy,78,8/12/2017
Chris Brown,Privacy,76,8/5/2017
Chris Brown,Privacy,77,7/29/2017
Chris Brown,Privacy,66,7/22/2017
Chris Brown,Privacy,62,7/15/2017
Chris Brown,Privacy,66,7/8/2017
Chris Brown,Privacy,69,7/1/2017
Chris Brown,Privacy,68,6/24/2017
Chris Brown,Privacy,66,6/17/2017
Chris Brown,Privacy,72,6/10/2017
Chris Brown,Privacy,73,6/3/2017
Chris Brown,Privacy,77,5/27/2017
Chris Brown,Privacy,87,5/20/2017
Chris Brown,Questions,94,12/9/2017
Chris Brown,Questions,91,12/2/2017
Chris Brown,Questions,78,11/25/2017
Chris Brown,Questions,79,11/18/2017
Chris Brown,Questions,93,11/11/2017
Chris Brown,Questions,89,11/4/2017
Chris Brown,Questions,89,10/28/2017
Chris Brown,Questions,89,10/21/2017
Chris Brown,Questions,91,10/14/2017
Chris Brown,Questions,84,10/7/2017
Chris Brown,Questions,89,9/30/2017
Chris Brown,Questions,89,9/23/2017
Chris Brown,Questions,90,9/9/2017
Chris Brown,Tempo,88,4/14/2018
Chris Brown,Tempo,92,4/7/2018
Chris Brown,Tempo,94,3/31/2018
Chris Brown,Tempo,96,3/17/2018
Chris Brown,Undecided,91,4/6/2019
Chris Brown,Undecided,73,3/30/2019
Chris Brown,Undecided,67,3/23/2019
Chris Brown,Undecided,58,3/16/2019
Chris Brown,Undecided,63,3/9/2019
Chris Brown,Undecided,65,3/2/2019
Chris Brown,Undecided,63,2/23/2019
Chris Brown,Undecided,54,2/16/2019
Chris Brown,Undecided,54,2/9/2019
Chris Brown,Undecided,55,2/2/2019
Chris Brown,Undecided,56,1/26/2019
Chris Brown,Undecided,35,1/19/2019
Chris Janson,Drunk Girl,79,11/10/2018
Chris Janson,Drunk Girl,87,11/3/2018
Chris Janson,Drunk Girl,87,10/27/2018
Chris Janson,Drunk Girl,96,10/20/2018
Chris Janson,Drunk Girl,97,10/13/2018
Chris Janson,Drunk Girl,82,10/6/2018
Chris Janson,Drunk Girl,84,9/29/2018
Chris Janson,Drunk Girl,87,9/22/2018
Chris Janson,Drunk Girl,92,9/15/2018
Chris Janson,Drunk Girl,86,9/8/2018
Chris Janson,Fix A Drink,90,12/16/2017
Chris Janson,Fix A Drink,78,12/9/2017
Chris Janson,Fix A Drink,67,12/2/2017
Chris Janson,Fix A Drink,71,11/25/2017
Chris Janson,Fix A Drink,67,11/18/2017
Chris Janson,Fix A Drink,69,11/11/2017
Chris Janson,Fix A Drink,77,11/4/2017
Chris Janson,Fix A Drink,81,10/28/2017
Chris Janson,Fix A Drink,82,10/21/2017
Chris Janson,Fix A Drink,81,10/14/2017
Chris Janson,Fix A Drink,94,10/7/2017
Chris Janson,Fix A Drink,96,9/30/2017
Chris Janson,Fix A Drink,95,9/23/2017
Chris Janson,Fix A Drink,98,9/2/2017
Chris Lane,For Her,92,9/9/2017
Chris Lane,For Her,94,9/2/2017
Chris Lane,For Her,97,8/26/2017
Chris Lane,For Her,99,8/19/2017
Chris Lane,Take Back Home Girl,93,9/1/2018
Chris Lane,Take Back Home Girl,61,8/25/2018
Chris Lane,Take Back Home Girl,67,8/18/2018
Chris Lane,Take Back Home Girl,55,8/11/2018
Chris Lane,Take Back Home Girl,57,8/4/2018
Chris Lane,Take Back Home Girl,57,7/28/2018
Chris Lane,Take Back Home Girl,70,7/21/2018
Chris Lane,Take Back Home Girl,79,7/14/2018
Chris Lane,Take Back Home Girl,98,7/7/2018
Chris Lane,Take Back Home Girl,99,6/23/2018
Chris Lane,Take Back Home Girl,100,6/16/2018
Chris Lane,Take Back Home Girl,92,4/14/2018
Chris Stapleton,Broken Halos,82,4/21/2018
Chris Stapleton,Broken Halos,64,4/14/2018
Chris Stapleton,Broken Halos,58,4/7/2018
Chris Stapleton,Broken Halos,55,3/31/2018
Chris Stapleton,Broken Halos,45,3/24/2018
Chris Stapleton,Broken Halos,51,3/17/2018
Chris Stapleton,Broken Halos,49,3/10/2018
Chris Stapleton,Broken Halos,53,3/3/2018
Chris Stapleton,Broken Halos,59,2/24/2018
Chris Stapleton,Broken Halos,59,2/17/2018
Chris Stapleton,Broken Halos,62,2/10/2018
Chris Stapleton,Broken Halos,85,2/3/2018
Chris Stapleton,Broken Halos,94,1/27/2018
Chris Stapleton,Broken Halos,91,1/20/2018
Chris Stapleton,Broken Halos,91,1/13/2018
Chris Stapleton,Broken Halos,90,12/23/2017
Chris Stapleton,Broken Halos,97,12/9/2017
Chris Stapleton,Broken Halos,95,12/2/2017
Chris Stapleton,Broken Halos,92,11/25/2017
Chris Stapleton,Broken Halos,93,5/6/2017
Chris Stapleton,Either Way,97,6/10/2017
Chris Stapleton,Either Way,89,5/27/2017
Chris Stapleton,Millionaire,95,4/13/2019
Chris Stapleton,Millionaire,64,4/6/2019
Chris Stapleton,Millionaire,47,3/30/2019
Chris Stapleton,Millionaire,53,3/23/2019
Chris Stapleton,Millionaire,55,3/16/2019
Chris Stapleton,Millionaire,57,3/9/2019
Chris Stapleton,Millionaire,66,3/2/2019
Chris Stapleton,Millionaire,66,2/23/2019
